participant,age_group,frame,timestamp,true_location,humna_class,human_score_blinks_removed,l2cs_score,l2cs_class,l2cs_norm
EX01,adult,292.3534884,9.647665116,0.954545455,Right,1,0.49555197,right,0.5269700665920684
EX01,adult,293.3581395,9.680818605,0.977272727,Right,1,0.5028118,right,0.5346901562874558
EX01,adult,294.3627907,9.713972093,1.0,Right,1,0.5310719,right,0.56474196476709
EX01,adult,295.3674419,9.747125581,1.0,Right,1,0.52339137,right,0.5565744819944332
EX01,adult,296.372093,9.78027907,1.0,Right,1,0.52980983,right,0.5633998806106679
EX01,adult,297.3767442,9.813432558,1.0,Right,1,0.5290692,right,0.5626122761085568
EX01,adult,298.3813953,9.846586047,1.0,Right,1,0.5478229,right,0.5825549722715805
EX01,adult,299.3860465,9.879739535,1.0,Right,1,0.5816967,right,0.6185763741213925
EX01,adult,300.3906977,9.912893023,1.0,Right,1,0.58079445,right,0.6176169367040051
EX01,adult,301.3953488,9.946046512,1.0,Right,1,0.54770863,right,0.5824334659275802
EX01,adult,302.4,9.9792,1.0,Right,1,0.48568764,right,0.5164803358113359
EX01,adult,303.4046512,10.01235349,1.0,Right,1,0.5200462,right,0.5530172047151813
EX01,adult,304.4093023,10.04550698,1.0,Right,1,0.52054656,right,0.5535493099618596
EX01,adult,305.4139535,10.07866047,1.0,Right,1,0.54458505,right,0.5791118488397697
EX01,adult,306.4186047,10.11181395,1.0,Right,1,0.49261186,right,0.5238435441974414
EX01,adult,307.4232558,10.14496744,1.0,Right,1,0.51350677,right,0.5460632007927513
EX01,adult,308.427907,10.17812093,1.0,Right,1,0.51306546,right,0.5455939086847816
EX01,adult,309.4325581,10.21127442,1.0,Right,1,0.5327167,right,0.5664910349615014
EX01,adult,310.4372093,10.24442791,1.0,Right,1,0.5257677,right,0.5591014590015284
EX01,adult,311.4418605,10.2775814,1.0,Right,1,0.53284955,right,0.5666323169859023
EX01,adult,312.4465116,10.31073488,1.0,Right,1,0.54717016,right,0.5818608585662353
EX01,adult,313.4511628,10.34388837,1.0,Right,1,0.54599386,right,0.5806099833973022
EX01,adult,314.455814,10.37704186,1.0,Right,1,0.53177255,right,0.5654870388796215
EX01,adult,315.4604651,10.41019535,1.0,Right,1,0.5293898,right,0.5629532164446952
EX01,adult,316.4651163,10.44334884,1.0,Right,1,0.5294394,right,0.5630059515924303
EX01,adult,317.4697674,10.47650233,1.0,Right,1,0.54391205,right,0.5783961847134751
EX01,adult,318.4744186,10.50965581,1.0,Right,1,0.54449475,right,0.5790158226993626
EX01,adult,319.4790698,10.5428093,1.0,Right,1,0.522978,right,0.5561349167906555
EX01,adult,320.4837209,10.57596279,1.0,Right,1,0.52079105,right,0.5538093094522555
EX01,adult,321.4883721,10.60911628,1.0,Right,1,0.51155627,right,0.5439890361599584
EX01,adult,322.4930233,10.64226977,1.0,Right,1,0.5352821,right,0.5692190647193368
EX01,adult,323.4976744,10.67542326,1.0,Right,1,0.53882384,right,0.5729853810817982
EX01,adult,324.5023256,10.70857674,1.0,Right,1,0.5357476,right,0.5697140905652638
EX01,adult,325.5069767,10.74173023,1.0,Right,1,0.54397035,right,0.5784581738655002
EX01,adult,326.5116279,10.77488372,1.0,Right,1,0.5699719,right,0.6061082513139101
EX01,adult,327.5162791,10.80803721,1.0,Right,1,0.52818424,right,0.5616712199325674
EX01,adult,328.5209302,10.8411907,1.0,Right,1,0.54122996,right,0.5755440498844073
EX01,adult,329.5255814,10.87434419,1.0,Right,1,0.57049143,right,0.6066607026933082
EX01,adult,330.5302326,10.90749767,1.0,Right,1,0.54940087,right,0.5842329894604498
EX01,adult,331.5348837,10.94065116,1.0,Right,1,0.52350664,right,0.5566970658594809
EX01,adult,332.5395349,10.97380465,1.0,Centre,0,0.5359071,right,0.5698837050548541
EX01,adult,333.544186,11.00695814,1.0,Centre,0,0.5025974,right,0.5344621655105288
EX01,adult,334.5488372,11.04011163,0.977272727,Centre,0,0.48779607,right,0.5187224352685569
EX01,adult,335.5534884,11.07326512,0.954545455,Centre,0,0.4626534,right,0.49198571536685726
EX01,adult,336.5581395,11.1064186,0.931818182,Centre,0,0.43537548,right,0.4629783733919741
EX01,adult,337.5627907,11.13957209,0.909090909,Centre,0,0.39820915,right,0.42345569366558333
EX01,adult,338.5674419,11.17272558,0.886363636,Centre,0,0.38580817,right,0.4102684840178909
EX01,adult,339.572093,11.20587907,0.863636364,Centre,0,0.34437016,right,0.3662032924733127
EX01,adult,340.5767442,11.23903256,0.840909091,Centre,0,0.31944644,right,0.3396994121932535
EX01,adult,341.5813953,11.27218605,0.818181818,Centre,0,0.30888674,right,0.32847021674779553
EX01,adult,342.5860465,11.30533953,0.795454545,Centre,0,0.3111568,right,0.33088421250388383
EX01,adult,343.5906977,11.33849302,0.772727273,Centre,0,0.3269089,right,0.3476349744063398
EX01,adult,344.5953488,11.37164651,0.75,Centre,0,0.25026977,right,0.26613692351514745
EX01,adult,345.6,11.4048,0.727272727,Centre,0,0.29040813,right,0.30882006754916064
EX01,adult,346.6046512,11.43795349,0.727272727,Centre,0,0.19259928,right,0.20481011417032718
EX01,adult,347.6093023,11.47110698,0.704545455,Centre,0,0.2007214,right,0.21344717427711332
EX01,adult,348.6139535,11.50426047,0.681818182,Centre,0,0.21798268,right,0.23180282455029025
EX01,adult,349.6186047,11.53741395,0.659090909,Centre,0,0.18540715,right,0.19716199654255187
EX01,adult,350.6232558,11.57056744,0.636363636,Centre,0,0.19313857,right,0.20538359305604872
EX01,adult,351.627907,11.60372093,0.613636364,Centre,0,0.185323,right,0.19707251475791843
EX01,adult,352.6325581,11.63687442,0.590909091,Centre,0,0.18848097,right,0.20043070417775194
EX01,adult,353.6372093,11.67002791,0.568181818,Centre,0,0.1774182,right,0.18866655122401954
EX01,adult,354.6418605,11.7031814,0.545454545,Centre,0,0.17652763,right,0.18771952114457582
EX01,adult,355.6465116,11.73633488,0.522727273,Centre,0,0.17053287,right,0.18134468478516194
EX01,adult,356.6511628,11.76948837,0.5,Centre,0,0.17871304,right,0.19004348050960915
EX01,adult,357.655814,11.80264186,0.477272727,Centre,0,0.17248575,right,0.18342138476159595
EX01,adult,358.6604651,11.83579535,0.454545455,Centre,0,0.17467247,right,0.18574673856563187
EX01,adult,359.6651163,11.86894884,0.431818182,Centre,0,0.19418973,right,0.206501394375619
EX01,adult,360.6697674,11.90210233,0.409090909,Centre,0,0.19753678,right,0.21006065239209037
EX01,adult,361.6744186,11.93525581,0.386363636,Centre,0,0.16832882,right,0.17900090220203468
EX01,adult,362.6790698,11.9684093,0.363636364,Centre,0,0.1562197,right,0.16612406615370748
EX01,adult,363.6837209,12.00156279,0.340909091,Centre,0,0.15030189,right,0.15983105801031047
EX01,adult,364.6883721,12.03471628,0.318181818,Centre,0,0.124353655,right,0.1322377009529216
EX01,adult,365.6930233,12.06786977,0.295454545,Centre,0,0.13778584,right,0.14652148634013892
EX01,adult,366.6976744,12.10102326,0.295454545,Centre,0,0.11251003,right,0.11964319126492985
EX01,adult,367.7023256,12.13417674,0.272727273,Centre,0,0.10023499,right,0.10658991114507908
EX01,adult,368.7069767,12.16733023,0.25,Centre,0,0.095490836,right,0.1015449734467122
EX01,adult,369.7116279,12.20048372,0.227272727,Centre,0,0.1163647,right,0.12374224771144036
EX01,adult,370.7162791,12.23363721,0.204545455,Centre,0,0.11761851,right,0.12507554531755624
EX01,adult,371.7209302,12.2667907,0.181818182,Centre,0,0.09963046,right,0.10594705099602876
EX01,adult,372.7255814,12.29994419,0.159090909,Centre,0,0.09659552,right,0.10271969323102545
EX01,adult,373.7302326,12.33309767,0.136363636,Centre,0,0.09802937,right,0.10424444889678958
EX01,adult,374.7348837,12.36625116,0.113636364,Centre,0,0.08697379,right,0.09248794158872492
EX01,adult,375.7395349,12.39940465,0.090909091,Centre,0,0.08517615,right,0.09057633209807166
EX01,adult,376.744186,12.43255814,0.068181818,Centre,0,0.08233322,right,0.08755316457156433
EX01,adult,377.7488372,12.46571163,0.045454545,Centre,0,0.11407464,right,0.12130699468351115
EX01,adult,378.7534884,12.49886512,0.0,Centre,0,0.11065888,right,0.11767467123248251
EX01,adult,379.7581395,12.5320186,0.0,Centre,0,0.09186255,right,0.09768665580187405
EX01,adult,380.7627907,12.56517209,0.0,Centre,0,0.09657901,right,0.10270213597631077
EX01,adult,381.7674419,12.59832558,0.0,Centre,0,0.09037277,right,0.09610242255887924
EX01,adult,382.772093,12.63147907,0.0,Centre,0,0.09723335,right,0.10339796103861366
EX01,adult,383.7767442,12.66463256,0.0,Centre,0,0.08659934,right,0.09208975794693956
EX01,adult,384.7813953,12.69778605,0.0,Centre,0,0.085899465,right,0.09134550782109145
EX01,adult,385.7860465,12.73093953,0.0,Centre,0,0.060344033,right,0.06416985655152446
EX01,adult,386.7906977,12.76409302,0.0,Centre,0,0.064652495,right,0.06875147604537606
EX01,adult,387.7953488,12.79724651,0.0,Centre,0,0.06788185,right,0.0721855752384142
EX01,adult,388.8,12.8304,0.0,Centre,0,0.063969664,right,0.06802535362656188
EX01,adult,389.8046512,12.86355349,0.0,Centre,0,0.072847314,right,0.07746584828731833
EX01,adult,390.8093023,12.89670698,0.0,Centre,0,0.062012773,right,0.06594439506510573
EX01,adult,391.8139535,12.92986047,0.0,Centre,0,0.06807812,right,0.07239428948071978
EX01,adult,392.8186047,12.96301395,0.0,Centre,0,0.08026608,right,0.08535496617407898
EX01,adult,393.8232558,12.99616744,0.0,Centre,0,0.0660448,right,0.07023205334819382
EX01,adult,394.827907,13.02932093,0.0,Centre,0,0.06772978,right,0.07202385992885572
EX01,adult,395.8325581,13.06247442,0.0,Centre,0,0.06431348,right,0.06839096602550784
EX01,adult,396.8372093,13.09562791,0.0,Centre,0,0.06352625,right,0.06755382724700852
EX01,adult,397.8418605,13.1287814,0.0,Centre,0,0.073109895,right,0.0777450767746423
EX01,adult,398.8465116,13.16193488,0.0,Centre,0,0.071489364,right,0.07602180370177919
EX01,adult,399.8511628,13.19508837,0.0,Centre,0,0.07460153,right,0.07933128283190785
EX01,adult,400.855814,13.22824186,0.0,Centre,0,0.06521283,right,0.06934733726167928
EX01,adult,401.8604651,13.26139535,0.0,Centre,0,0.06521123,right,0.06934563382767041
EX01,adult,402.8651163,13.29454884,0.0,Centre,0,0.06350548,right,0.06753173806553533
EX01,adult,403.8697674,13.32770233,0.0,Centre,0,0.0620197,right,0.06595175944608826
EX01,adult,404.8744186,13.36085581,0.0,Centre,0,0.056958627,right,0.06056981515570116
EX01,adult,405.8790698,13.3940093,0.0,Centre,0,0.10918695,right,0.11610942137500052
EX01,adult,406.8837209,13.42716279,0.0,Centre,0,0.10092476,right,0.10732340982929911
EX01,adult,407.8883721,13.46031628,0.0,Centre,0,0.10541218,right,0.11209533063226274
EX01,adult,408.8930233,13.49346977,0.0,Centre,0,0.13970996,right,0.148567603733902
EX01,adult,409.8976744,13.52662326,0.0,Centre,0,0.13529551,right,0.14387327236930525
EX01,adult,410.9023256,13.55977674,0.0,Centre,0,0.108613566,right,0.11549968707521109
EX01,adult,411.9069767,13.59293023,0.0,Centre,0,0.112932414,right,0.12009235115979928
EX01,adult,412.9116279,13.62608372,0.0,Centre,0,0.107330725,right,0.11413551373731583
EX01,adult,413.9162791,13.65923721,0.0,Centre,0,0.09302289,right,0.09892056001430947
EX01,adult,414.9209302,13.6923907,0.0,Centre,0,0.08543368,right,0.09085018882605603
EX01,adult,415.9255814,13.72554419,0.0,Centre,0,0.053125806,right,0.05649399275677675
EX01,adult,416.9302326,13.75869767,0.0,Centre,0,0.070180684,right,0.07463015357717338
EX01,adult,417.9348837,13.79185116,0.0,Centre,0,0.07381031,right,0.07848989735280967
EX01,adult,418.9395349,13.82500465,0.0,Centre,0,0.06919692,right,0.07358401533020886
EX01,adult,419.944186,13.85815814,0.0,Blink,0,0.058636952,right,0.062354546543014575
EX01,adult,420.9488372,13.89131163,0.0,Blink,0,0.11961935,right,0.12720323739297204
EX01,adult,421.9534884,13.92446512,0.0,Blink,0,0.6538631,right,0.6953181203418607
EX01,adult,422.9581395,13.9576186,0.0,Blink,0,0.94037974,right,1.0
EX01,adult,423.9627907,13.99077209,0.0,Blink,0,0.91364753,right,0.9715729664927717
EX01,adult,424.9674419,14.02392558,0.0,Blink,0,0.8445081,right,0.898050092559058
EX01,adult,425.972093,14.05707907,0.0,Blink,0,0.29696643,right,0.3157941640699466
EX01,adult,426.9767442,14.09023256,0.0,Blink,0,0.108838074,right,0.11573842929376608
EX01,adult,427.9813953,14.12338605,0.0,Centre,0,0.21759064,right,0.23138593482620282
EX01,adult,428.9860465,14.15653953,0.0,Centre,0,0.17874391,right,0.19007631320976154
EX01,adult,429.9906977,14.18969302,0.0,Centre,0,0.13289307,right,0.14131851750344204
EX01,adult,430.9953488,14.22284651,0.0,Centre,0,0.10261214,right,0.10911776759949988
EX01,adult,432.0,14.256,0.0,,0,0.1195485,right,0.12712789807208666
EX03,adult,0.0,0.0,0.0,Centre,0,0.13648275,right,0.36026538610794756
EX03,adult,1.0,0.033,0.0,Centre,0,0.13708356,right,0.36185132125468555
EX03,adult,2.0,0.066,0.0,Centre,0,0.13114044,right,0.34616362209336676
EX03,adult,3.0,0.099,0.0,Centre,0,0.074257985,right,0.1960143860680632
EX03,adult,4.0,0.132,0.0,Centre,0,0.084588125,right,0.22328224382761672
EX03,adult,5.0,0.165,0.0,Centre,0,0.076284386,right,0.2013633574876396
EX03,adult,6.0,0.198,0.0,Centre,0,0.048709754,right,0.12857624048881416
EX03,adult,7.0,0.231,0.0,Centre,0,0.052016333,right,0.1373044200154141
EX03,adult,8.0,0.264,0.0,Centre,0,0.058489144,right,0.15439031453043064
EX03,adult,9.0,0.297,0.0,Centre,0,0.06116376,right,0.16145034162506275
EX03,adult,10.0,0.33,0.0,Centre,0,0.09104363,right,0.24032245223963386
EX03,adult,11.0,0.363,0.0,Centre,0,0.08995945,right,0.2374606102404682
EX03,adult,12.0,0.396,0.0,Centre,0,0.09731244,right,0.2568698682784886
EX03,adult,13.0,0.429,0.0,Centre,0,0.07509422,right,0.19822175448323648
EX03,adult,14.0,0.462,0.0,Centre,0,0.07758055,right,0.20478476083098912
EX03,adult,15.0,0.495,0.0,Centre,0,0.06692524,right,0.176658582540569
EX03,adult,16.0,0.528,0.0,Centre,0,0.061463095,right,0.16224047717138398
EX03,adult,17.0,0.561,0.0,Centre,0,0.05723666,right,0.15108420812157702
EX03,adult,18.0,0.594,0.0,Centre,0,0.019006182,right,0.05016948698538037
EX03,adult,19.0,0.627,0.0,Centre,0,0.019931098,right,0.0526109352195053
EX03,adult,20.0,0.66,0.0,Centre,0,0.040234506,right,0.10620463299171483
EX03,adult,21.0,0.693,0.0,Centre,0,0.04049443,right,0.10689074071116762
EX03,adult,22.0,0.726,0.0,Centre,0,0.054919444,right,0.14496759020379818
EX03,adult,23.0,0.759,0.0,Centre,0,0.044964813,right,0.11869094191095587
EX03,adult,24.0,0.792,0.0,Centre,0,0.044932853,right,0.11860658093858568
EX03,adult,25.0,0.825,0.0,Centre,0,0.04432299,right,0.11699676039705963
EX03,adult,26.0,0.858,0.0,Centre,0,0.049682073,right,0.13114281416797052
EX03,adult,27.0,0.891,0.0,Centre,0,0.04990152,right,0.13172207186693438
EX03,adult,28.0,0.924,0.0,Centre,0,0.035706066,right,0.09425117782824904
EX03,adult,29.0,0.957,0.0,Centre,0,0.035991024,right,0.09500336617881591
EX03,adult,30.0,0.99,0.0,Centre,0,0.057513095,right,0.15181389759059793
EX03,adult,31.0,1.023,0.0,Centre,0,0.057419352,right,0.1515664492273011
EX03,adult,32.0,1.056,0.0,Centre,0,0.044885986,right,0.11848286659036451
EX03,adult,33.0,1.089,0.0,Centre,0,0.044366136,right,0.11711065115145892
EX03,adult,34.0,1.122,0.0,Centre,0,0.0425187,right,0.1122340874103575
EX03,adult,35.0,1.155,0.0,Centre,0,0.04295413,right,0.11338345772094353
EX03,adult,36.0,1.188,0.0,Centre,0,0.050557718,right,0.13345420057658497
EX03,adult,37.0,1.221,0.0,Centre,0,0.051735636,right,0.13656348110562022
EX03,adult,38.0,1.254,0.0,Centre,0,0.051493555,right,0.1359244755026907
EX03,adult,39.0,1.287,0.0,Centre,0,0.05751656,right,0.1518230426779396
EX03,adult,40.0,1.32,0.0,Centre,0,0.057375673,right,0.15145115229280517
EX03,adult,41.0,1.353,0.0,Centre,0,0.058151186,right,0.15349822601039054
EX03,adult,42.0,1.386,0.0,Centre,0,0.06657024,right,0.1757214962574369
EX03,adult,43.0,1.419,0.0,Centre,0,0.047980044,right,0.1266500687592567
EX03,adult,44.0,1.452,0.0,Centre,0,0.058882225,right,0.15542790827347594
EX03,adult,45.0,1.485,0.0,Centre,0,0.05894002,right,0.15558046406381879
EX03,adult,46.0,1.518,0.0,Centre,0,0.060381588,right,0.15938568573955594
EX03,adult,47.0,1.551,0.0,Centre,0,0.05198677,right,0.1372263819367651
EX03,adult,48.0,1.584,0.0,Centre,0,0.050473027,right,0.1332306474415035
EX03,adult,49.0,1.617,0.0,Centre,0,0.061302245,right,0.1618158894496215
EX03,adult,50.0,1.65,0.0,Centre,0,0.06109132,right,0.16125912079877638
EX03,adult,51.0,1.683,0.0,Centre,0,0.038325552,right,0.10116568003302144
EX03,adult,52.0,1.716,0.0,Centre,0,0.039532762,right,0.10435228080051649
EX03,adult,53.0,1.749,0.0,Centre,0,0.046346992,right,0.12233939908948757
EX03,adult,54.0,1.782,0.0,Centre,0,0.039072834,right,0.10313823603891299
EX03,adult,55.0,1.815,0.0,Centre,0,0.039283756,right,0.10369499485633088
EX03,adult,56.0,1.848,0.0,Centre,0,0.02225071,right,0.05873387603100535
EX03,adult,57.0,1.881,0.0,Centre,0,0.020955883,right,0.055315997971324624
EX03,adult,58.0,1.914,0.0,Centre,0,0.021125792,right,0.05576449567144333
EX03,adult,59.0,1.947,0.0,Centre,0,0.0240321,right,0.06343610294040715
EX03,adult,60.0,1.98,0.0,Centre,0,0.021233384,right,0.05604849980053876
EX03,adult,61.0,2.013,0.0,Centre,0,0.019878367,right,0.05247174305679402
EX03,adult,62.0,2.046,0.0,Centre,0,0.022455774,right,0.05927517178407399
EX03,adult,63.0,2.079,0.0,Centre,0,0.022338862,right,0.058966564420001255
EX03,adult,64.0,2.112,0.0,Centre,0,0.019354258,right,0.05108828309382907
EX03,adult,65.0,2.145,0.0,Centre,0,0.023276562,right,0.06144175605973154
EX03,adult,66.0,2.178,0.0,Centre,0,0.03663844,right,0.0967123076670131
EX03,adult,67.0,2.211,0.0,Centre,0,0.036951363,right,0.0975383155559391
EX03,adult,68.0,2.244,0.0,Centre,0,0.036035765,right,0.09512146564007784
EX03,adult,69.0,2.277,0.0,Centre,0,0.0365929,right,0.09659210385231985
EX03,adult,70.0,2.31,0.0,Centre,0,0.050683685,right,0.13378670808558668
EX03,adult,71.0,2.343,0.0,Centre,0,0.02530216,right,0.06678860837573573
EX03,adult,72.0,2.376,0.0,Centre,0,0.025308818,right,0.06680618071022991
EX03,adult,73.0,2.409,0.0,Centre,0,0.030333672,right,0.08006998922177706
EX03,adult,74.0,2.442,0.0,Centre,0,0.030818103,right,0.08134871335111164
EX03,adult,75.0,2.475,0.0,Centre,0,0.036066126,right,0.09520160807215816
EX03,adult,76.0,2.508,0.0,Centre,0,0.06564479,right,0.17327865659335623
EX03,adult,77.0,2.541,0.0,Centre,0,0.056388177,right,0.1488445172310359
EX03,adult,78.0,2.574,0.0,Centre,0,0.053140983,right,0.14027309236821417
EX03,adult,79.0,2.607,0.0,Centre,0,0.053140983,right,0.14027309236821417
EX03,adult,80.0,2.64,0.0,Centre,0,0.05400252,right,0.14254723958783622
EX03,adult,81.0,2.673,0.0,Centre,0,0.053965766,right,0.14245022299459642
EX03,adult,82.0,2.706,0.0,Centre,0,0.054064035,right,0.14270961897200093
EX03,adult,83.0,2.739,0.0,Centre,0,0.028487304,right,0.0751962427575825
EX03,adult,84.0,2.772,0.0,Centre,0,0.028162397,right,0.0743386056499097
EX03,adult,85.0,2.805,0.0,Centre,0,0.037542585,right,0.09909892962751056
EX03,adult,86.0,2.838,0.0,Centre,0,0.05406457,right,0.14271103498552482
EX03,adult,87.0,2.871,0.0,Centre,0,0.053419817,right,0.1410091145643835
EX03,adult,88.0,2.904,0.0,Centre,0,0.036005408,right,0.09504133304142477
EX03,adult,89.0,2.937,0.0,Centre,0,0.03591379,right,0.09479949956508718
EX03,adult,90.0,2.97,0.0,Centre,0,0.039300535,right,0.10373928461266091
EX03,adult,91.0,3.003,0.0,Centre,0,0.039827574,right,0.10513047856615729
EX03,adult,92.0,3.036,-0.022727273,Centre,0,0.02692882,right,0.07108240388434536
EX03,adult,93.0,3.069,-0.045454545,Centre,0,0.026897661,right,0.07100015709883373
EX03,adult,94.0,3.102,-0.068181818,Left,-1,0.038843535,right,0.1025329689248752
EX03,adult,95.0,3.135,-0.090909091,Left,-1,0.02301424,right,0.06074932052984394
EX03,adult,96.0,3.168,-0.113636364,Left,-1,-0.0101168165,left,-0.040880367546821714
EX03,adult,97.0,3.201,-0.136363636,Left,-1,-0.052298624,left,-0.21133001418620784
EX03,adult,98.0,3.234,-0.159090909,Left,-1,-0.057641193,left,-0.23291844496040387
EX03,adult,99.0,3.267,-0.181818182,Left,-1,-0.057831876,left,-0.23368896197421915
EX03,adult,100.0,3.3,-0.204545455,Left,-1,-0.15385935,left,-0.6217199512514692
EX03,adult,101.0,3.333,-0.227272727,Left,-1,-0.13672456,left,-0.5524811412551301
EX03,adult,102.0,3.366,-0.25,Left,-1,-0.12769724,left,-0.5160032587333089
EX03,adult,103.0,3.399,-0.272727273,Left,-1,-0.13736825,left,-0.5550821668047554
EX03,adult,104.0,3.432,-0.295454545,Left,-1,-0.17350015,left,-0.7010851606003969
EX03,adult,105.0,3.465,-0.318181818,Left,-1,-0.20765652,left,-0.8391053416250794
EX03,adult,106.0,3.498,-0.340909091,Left,-1,-0.19882442,left,-0.8034163110079192
EX03,adult,107.0,3.531,-0.363636364,Left,-1,-0.20631455,left,-0.8336826697046186
EX03,adult,108.0,3.564,-0.386363636,Left,-1,-0.20682882,left,-0.8357607444266749
EX03,adult,109.0,3.597,-0.409090909,Left,-1,-0.22646323,left,-0.9151001223530318
EX03,adult,110.0,3.63,-0.431818182,Left,-1,-0.22506854,left,-0.9094644164627449
EX03,adult,111.0,3.663,-0.454545455,Left,-1,-0.21075672,left,-0.8516327385884122
EX03,adult,112.0,3.696,-0.477272727,Left,-1,-0.2148191,left,-0.8680481560338349
EX03,adult,113.0,3.729,-0.5,Left,-1,-0.22136328,left,-0.8944920663211238
EX03,adult,114.0,3.762,-0.522727273,Left,-1,-0.22200884,left,-0.8971006787221334
EX03,adult,115.0,3.795,-0.545454545,Left,-1,-0.22457851,left,-0.9074843084645177
EX03,adult,116.0,3.828,-0.568181818,Left,-1,-0.22929285,left,-0.9265341697335209
EX03,adult,117.0,3.861,-0.590909091,Left,-1,-0.22943638,left,-0.9271141423726854
EX03,adult,118.0,3.894,-0.613636364,Left,-1,-0.22631358,left,-0.9144954021272086
EX03,adult,119.0,3.927,-0.636363636,Left,-1,-0.22112492,left,-0.8935288974739398
EX03,adult,120.0,3.96,-0.659090909,Left,-1,-0.2210232,left,-0.8931178828108441
EX03,adult,121.0,3.993,-0.681818182,Left,-1,-0.16402437,left,-0.6627951044336114
EX03,adult,122.0,4.026,-0.704545455,Left,-1,-0.1699041,left,-0.6865541123143027
EX03,adult,123.0,4.059,-0.727272727,Left,-1,-0.1694897,left,-0.6848795858301702
EX03,adult,124.0,4.092,-0.75,Left,-1,-0.17384264,left,-0.7024690986338851
EX03,adult,125.0,4.125,-0.772727273,Left,-1,-0.17386182,left,-0.7025465929015974
EX03,adult,126.0,4.158,-0.795454545,Left,-1,-0.18683648,left,-0.7549750476887801
EX03,adult,127.0,4.191,-0.818181818,Left,-1,-0.18778029,left,-0.7587888254108942
EX03,adult,128.0,4.224,-0.840909091,Left,-1,-0.20858544,left,-0.8428589664540742
EX03,adult,129.0,4.257,-0.863636364,Left,-1,-0.21079239,left,-0.8517768887647161
EX03,adult,130.0,4.29,-0.886363636,Left,-1,-0.21122144,left,-0.8535106047322685
EX03,adult,131.0,4.323,-0.909090909,Left,-1,-0.20571323,left,-0.8312528300159926
EX03,adult,132.0,4.356,-0.931818182,Left,-1,-0.20564345,left,-0.8309708520395384
EX03,adult,133.0,4.389,-0.954545455,Left,-1,-0.20352037,left,-0.8223918693038401
EX03,adult,134.0,4.422,-0.977272727,Left,-1,-0.20724933,left,-0.83745995828436
EX03,adult,135.0,4.455,-1.0,Left,-1,-0.20669992,left,-0.8352399010578239
EX03,adult,136.0,4.488,-1.0,Left,-1,-0.21028107,left,-0.8497107362376924
EX03,adult,137.0,4.521,-1.0,Left,-1,-0.225117,left,-0.9096602294841905
EX03,adult,138.0,4.554,-1.0,Left,-1,-0.2091748,left,-0.8452404550184012
EX03,adult,139.0,4.587,-1.0,Left,-1,-0.20876414,left,-0.8435810420239311
EX03,adult,140.0,4.62,-1.0,Left,-1,-0.21311414,left,-0.8611586928457196
EX03,adult,141.0,4.653,-1.0,Left,-1,-0.2134814,left,-0.8626427050617546
EX03,adult,142.0,4.686,-1.0,Left,-1,-0.22000374,left,-0.8889984031484229
EX03,adult,143.0,4.719,-1.0,Left,-1,-0.21715683,left,-0.8774945085647122
EX03,adult,144.0,4.752,-1.0,Left,-1,-0.21698025,left,-0.8767809832559395
EX03,adult,145.0,4.785,-1.0,Left,-1,-0.21236898,left,-0.8581476160426983
EX03,adult,146.0,4.818,-1.0,Left,-1,-0.20906588,left,-0.8448003574249986
EX03,adult,147.0,4.851,-1.0,Left,-1,-0.21927938,left,-0.8860713838416925
EX03,adult,148.0,4.884,-1.0,Left,-1,-0.20618805,left,-0.8331715206458699
EX03,adult,149.0,4.917,-1.0,Left,-1,-0.20610924,left,-0.8328530535270429
EX03,adult,150.0,4.95,-1.0,Left,-1,-0.20766824,left,-0.839152729339679
EX03,adult,151.0,4.983,-1.0,Left,-1,-0.20752762,left,-0.8385844982562285
EX03,adult,152.0,5.016,-1.0,Left,-1,-0.20170757,left,-0.8150666438659705
EX03,adult,153.0,5.049,-1.0,Left,-1,-0.20170757,left,-0.8150666438659705
EX03,adult,154.0,5.082,-1.0,Left,-1,-0.20440347,left,-0.8259603388311914
EX03,adult,155.0,5.115,-1.0,Left,-1,-0.22606803,left,-0.9135032105628239
EX03,adult,156.0,5.148,-1.0,Left,-1,-0.22620037,left,-0.914037963159213
EX03,adult,157.0,5.181,-1.0,Left,-1,-0.20405115,left,-0.8245366601475944
EX03,adult,158.0,5.214,-1.0,Left,-1,-0.2043417,left,-0.8257106952927802
EX03,adult,159.0,5.247,-1.0,Left,-1,-0.2043417,left,-0.8257106952927802
EX03,adult,160.0,5.28,-1.0,Left,-1,-0.1963783,left,-0.7935319683423573
EX03,adult,161.0,5.313,-1.0,Left,-1,-0.19673038,left,-0.7949546234031484
EX03,adult,162.0,5.346,-1.0,Left,-1,-0.19657938,left,-0.7943444839977649
EX03,adult,163.0,5.379,-1.0,Left,-1,-0.19819166,left,-0.8008594216651573
EX03,adult,164.0,5.412,-1.0,Left,-1,-0.21018147,left,-0.8493082718356808
EX03,adult,165.0,5.445,-0.977272727,Left,-1,-0.20843044,left,-0.8422326297231161
EX03,adult,166.0,5.478,-0.954545455,Left,-1,-0.20996176,left,-0.848420429584385
EX03,adult,167.0,5.511,-0.931818182,Left,-1,-0.21396556,left,-0.8645991493092352
EX03,adult,168.0,5.544,-0.909090909,Left,-1,-0.21015352,left,-0.8491953120484017
EX03,adult,169.0,5.577,-0.886363636,Left,-1,-0.21793872,left,-0.8806540106745795
