participant,age_group,frame,timestamp,true_location,humna_class,human_score_blinks_removed
EX03,adult,132,4.356,-0.931818182,Left,-1
EX03,adult,133,4.389,-0.954545455,Left,-1
EX03,adult,134,4.422,-0.977272727,Left,-1
EX03,adult,135,4.455,-1,Left,-1
EX03,adult,136,4.488,-1,Left,-1
EX03,adult,137,4.521,-1,Left,-1
EX03,adult,138,4.554,-1,Left,-1
EX03,adult,139,4.587,-1,Left,-1
EX03,adult,140,4.62,-1,Left,-1
EX03,adult,141,4.653,-1,Left,-1
EX03,adult,142,4.686,-1,Left,-1
EX03,adult,143,4.719,-1,Left,-1
EX03,adult,144,4.752,-1,Left,-1
EX03,adult,145,4.785,-1,Left,-1
EX03,adult,146,4.818,-1,Left,-1
EX03,adult,147,4.851,-1,Left,-1
EX03,adult,148,4.884,-1,Left,-1
EX03,adult,149,4.917,-1,Left,-1
EX03,adult,150,4.95,-1,Left,-1
EX03,adult,151,4.983,-1,Left,-1
EX03,adult,152,5.016,-1,Left,-1
EX03,adult,153,5.049,-1,Left,-1
EX03,adult,154,5.082,-1,Left,-1
EX03,adult,155,5.115,-1,Left,-1
EX03,adult,156,5.148,-1,Left,-1
EX03,adult,157,5.181,-1,Left,-1
EX03,adult,158,5.214,-1,Left,-1
EX03,adult,159,5.247,-1,Left,-1
EX03,adult,160,5.28,-1,Left,-1
EX03,adult,161,5.313,-1,Left,-1
EX03,adult,162,5.346,-1,Left,-1
EX03,adult,163,5.379,-1,Left,-1
EX03,adult,164,5.412,-1,Left,-1
EX03,adult,165,5.445,-0.977272727,Left,-1
EX03,adult,166,5.478,-0.954545455,Left,-1
EX03,adult,167,5.511,-0.931818182,Left,-1
EX03,adult,168,5.544,-0.909090909,Left,-1
EX03,adult,169,5.577,-0.886363636,Left,-1
EX03,adult,170,5.61,-0.886363636,Left,-1
EX03,adult,171,5.643,-0.863636364,Left,-1
EX03,adult,172,5.676,-0.840909091,Left,-1
EX03,adult,173,5.709,-0.818181818,Left,-1
EX03,adult,174,5.742,-0.795454545,Left,-1
EX03,adult,175,5.775,-0.772727273,Centre,0
EX03,adult,176,5.808,-0.75,Centre,0
EX03,adult,177,5.841,-0.727272727,Centre,0
EX03,adult,178,5.874,-0.704545455,Centre,0
EX03,adult,179,5.907,-0.681818182,Centre,0
EX03,adult,180,5.94,-0.659090909,Blink,0
EX03,adult,181,5.973,-0.636363636,Blink,0
EX03,adult,182,6.006,-0.613636364,Blink,0
EX03,adult,183,6.039,-0.590909091,Blink,0
EX03,adult,184,6.072,-0.568181818,Blink,0
EX03,adult,185,6.105,-0.545454545,Blink,0
EX03,adult,186,6.138,-0.522727273,Blink,0
EX03,adult,187,6.171,-0.5,Centre,0
EX03,adult,188,6.204,-0.477272727,Centre,0
EX03,adult,189,6.237,-0.454545455,Centre,0
EX03,adult,190,6.27,-0.431818182,Centre,0
EX03,adult,191,6.303,-0.409090909,Centre,0
EX03,adult,192,6.336,-0.386363636,Centre,0
EX03,adult,193,6.369,-0.363636364,Centre,0
EX03,adult,194,6.402,-0.340909091,Centre,0
EX03,adult,195,6.435,-0.318181818,Centre,0
EX03,adult,196,6.468,-0.295454545,Centre,0
EX03,adult,197,6.501,-0.272727273,Centre,0
EX03,adult,198,6.534,-0.25,Centre,0
EX03,adult,199,6.567,-0.227272727,Centre,0
EX03,adult,200,6.6,-0.204545455,Centre,0
EX03,adult,201,6.633,-0.181818182,Centre,0
EX03,adult,202,6.666,-0.159090909,Centre,0
EX03,adult,203,6.699,-0.136363636,Centre,0
EX03,adult,204,6.732,-0.113636364,Centre,0
EX03,adult,205,6.765,-0.090909091,Centre,0
EX03,adult,206,6.798,-0.068181818,Centre,0
EX03,adult,207,6.831,-0.045454545,Centre,0
EX03,adult,208,6.864,-0.022727273,Centre,0
EX03,adult,209,6.897,-0.022727273,Centre,0
EX03,adult,210,6.93,-0.022727273,Centre,0
EX03,adult,211,6.963,-0.022727273,Centre,0
EX03,adult,212,6.996,-0.022727273,Centre,0
EX03,adult,213,7.029,-0.022727273,Centre,0
EX03,adult,214,7.062,-0.022727273,Centre,0
EX03,adult,215,7.095,-0.022727273,Centre,0
EX03,adult,216,7.128,-0.022727273,Centre,0
EX03,adult,217,7.161,-0.022727273,Centre,0
EX03,adult,218,7.194,-0.022727273,Centre,0
EX03,adult,219,7.227,0,Centre,0
EX03,adult,220,7.26,0,Centre,0
EX03,adult,221,7.293,0,Centre,0
EX03,adult,222,7.326,0,Centre,0
EX03,adult,223,7.359,0,Centre,0
EX03,adult,224,7.392,0,Centre,0
EX03,adult,225,7.425,0,Centre,0
EX03,adult,226,7.458,0,Centre,0
EX03,adult,227,7.491,0,Centre,0
EX03,adult,228,7.524,0,Centre,0
EX03,adult,229,7.557,0,Centre,0
EX03,adult,230,7.59,0,Centre,0
EX03,adult,231,7.623,0,Centre,0
EX03,adult,232,7.656,0,Centre,0
EX03,adult,233,7.689,0,Centre,0
EX03,adult,234,7.722,0,Centre,0
EX03,adult,235,7.755,0,Centre,0
EX03,adult,236,7.788,0,Centre,0
EX03,adult,237,7.821,0,Centre,0
EX03,adult,238,7.854,0,Centre,0
EX03,adult,239,7.887,0,Centre,0
EX03,adult,240,7.92,0,Centre,0
EX03,adult,241,7.953,0,Centre,0
EX03,adult,242,7.986,0,Centre,0
EX03,adult,243,8.019,0,Centre,0
EX03,adult,244,8.052,0,Centre,0
EX03,adult,245,8.085,0,Centre,0
EX03,adult,246,8.118,0,Centre,0
EX03,adult,247,8.151,0,Centre,0
EX03,adult,248,8.184,0,Centre,0
EX03,adult,249,8.217,0.022727273,Centre,0
EX03,adult,250,8.25,0.045454545,Centre,0
EX03,adult,251,8.283,0.068181818,Centre,0
EX03,adult,252,8.316,0.090909091,Centre,0
EX03,adult,253,8.349,0.090909091,Centre,0
EX03,adult,254,8.382,0.113636364,Right,1
EX03,adult,255,8.415,0.136363636,Right,1
EX03,adult,256,8.448,0.159090909,Right,1
EX03,adult,257,8.481,0.181818182,Right,1
EX03,adult,258,8.514,0.204545455,Right,1
EX03,adult,259,8.547,0.227272727,Right,1
EX03,adult,260,8.58,0.25,Right,1
EX03,adult,261,8.613,0.272727273,Right,1
EX03,adult,262,8.646,0.295454545,Right,1
EX03,adult,263,8.679,0.318181818,Right,1
EX03,adult,264,8.712,0.340909091,Right,1
EX03,adult,265,8.745,0.363636364,Right,1
EX03,adult,266,8.778,0.386363636,Right,1
EX03,adult,267,8.811,0.409090909,Right,1
EX03,adult,268,8.844,0.431818182,Right,1
EX03,adult,269,8.877,0.454545455,Right,1
EX03,adult,270,8.91,0.477272727,Right,1
EX03,adult,271,8.943,0.5,Right,1
EX03,adult,272,8.976,0.5,Right,1
EX03,adult,273,9.009,0.522727273,Right,1
EX03,adult,274,9.042,0.545454545,Right,1
EX03,adult,275,9.075,0.568181818,Right,1
EX03,adult,276,9.108,0.590909091,Right,1
EX03,adult,277,9.141,0.613636364,Right,1
EX03,adult,278,9.174,0.636363636,Right,1
EX03,adult,279,9.207,0.659090909,Right,1
EX03,adult,280,9.24,0.681818182,Right,1
EX03,adult,281,9.273,0.704545455,Right,1
EX03,adult,282,9.306,0.727272727,Right,1
EX03,adult,283,9.339,0.75,Right,1
EX03,adult,284,9.372,0.772727273,Right,1
EX03,adult,285,9.405,0.795454545,Right,1
EX03,adult,286,9.438,0.818181818,Right,1
EX03,adult,287,9.471,0.840909091,Right,1
EX03,adult,288,9.504,0.863636364,Right,1
EX03,adult,289,9.537,0.886363636,Right,1
EX03,adult,290,9.57,0.886363636,Right,1
EX03,adult,291,9.603,0.909090909,Right,1
EX03,adult,292,9.636,0.931818182,Right,1
EX03,adult,293,9.669,0.954545455,Right,1
EX03,adult,294,9.702,0.977272727,Right,1
EX03,adult,295,9.735,1,Right,1
EX03,adult,296,9.768,1,Right,1
EX03,adult,297,9.801,1,Right,1
EX03,adult,298,9.834,1,Right,1
EX03,adult,299,9.867,1,Right,1
EX03,adult,300,9.9,1,Right,1
EX03,adult,301,9.933,1,Right,1
EX03,adult,302,9.966,1,Right,1
EX03,adult,303,9.999,1,Right,1
EX03,adult,304,10.032,1,Right,1
EX03,adult,305,10.065,1,Right,1
EX03,adult,306,10.098,1,Right,1
EX03,adult,307,10.131,1,Right,1
EX03,adult,308,10.164,1,Right,1
EX03,adult,309,10.197,1,Right,1
EX03,adult,310,10.23,1,Right,1
EX03,adult,311,10.263,1,Right,1
EX03,adult,312,10.296,1,Right,1
EX03,adult,313,10.329,1,Right,1
EX03,adult,314,10.362,1,Right,1
EX03,adult,315,10.395,1,Right,1
EX03,adult,316,10.428,1,Right,1
EX03,adult,317,10.461,1,Right,1
EX03,adult,318,10.494,1,Right,1
EX03,adult,319,10.527,1,Right,1
EX03,adult,320,10.56,1,Right,1
EX03,adult,321,10.593,1,Right,1
EX03,adult,322,10.626,1,Right,1
EX03,adult,323,10.659,1,Right,1
EX03,adult,324,10.692,1,Right,1
EX03,adult,325,10.725,1,Right,1
EX03,adult,326,10.758,1,Right,1
EX03,adult,327,10.791,1,Right,1
EX03,adult,328,10.824,1,Right,1
EX03,adult,329,10.857,1,Right,1
EX03,adult,330,10.89,1,Right,1
EX03,adult,331,10.923,1,Right,1
EX03,adult,332,10.956,1,Right,1
EX03,adult,333,10.989,1,Right,1
EX03,adult,334,11.022,0.977272727,Right,1
EX03,adult,335,11.055,0.954545455,Right,1
EX03,adult,336,11.088,0.954545455,Right,1
EX03,adult,337,11.121,0.931818182,Right,1
EX03,adult,338,11.154,0.909090909,Right,1
EX03,adult,339,11.187,0.886363636,Right,1
EX03,adult,340,11.22,0.863636364,Right,1
EX03,adult,341,11.253,0.840909091,Right,1
EX03,adult,342,11.286,0.818181818,Right,1
EX03,adult,343,11.319,0.795454545,Centre,0
EX03,adult,344,11.352,0.772727273,Centre,0
EX03,adult,345,11.385,0.75,Centre,0
EX03,adult,346,11.418,0.727272727,Centre,0
EX03,adult,347,11.451,0.704545455,Centre,0
EX03,adult,348,11.484,0.681818182,Centre,0
EX03,adult,349,11.517,0.659090909,Centre,0
EX03,adult,350,11.55,0.636363636,Centre,0
EX03,adult,351,11.583,0.613636364,Centre,0
EX03,adult,352,11.616,0.590909091,Centre,0
EX03,adult,353,11.649,0.568181818,Centre,0
EX03,adult,354,11.682,0.568181818,Centre,0
EX03,adult,355,11.715,0.545454545,Centre,0
EX03,adult,356,11.748,0.522727273,Centre,0
EX03,adult,357,11.781,0.5,Centre,0
EX03,adult,358,11.814,0.477272727,Centre,0
EX03,adult,359,11.847,0.454545455,Centre,0
EX03,adult,360,11.88,0.431818182,Centre,0
EX03,adult,361,11.913,0.409090909,Centre,0
EX03,adult,362,11.946,0.386363636,Centre,0
EX03,adult,363,11.979,0.363636364,Centre,0
EX03,adult,364,12.012,0.340909091,Centre,0
EX03,adult,365,12.045,0.318181818,Centre,0
EX03,adult,366,12.078,0.295454545,Centre,0
EX03,adult,367,12.111,0.272727273,Centre,0
EX03,adult,368,12.144,0.25,Centre,0
EX03,adult,369,12.177,0.227272727,Centre,0
EX03,adult,370,12.21,0.204545455,Centre,0
EX03,adult,371,12.243,0.181818182,Centre,0
EX03,adult,372,12.276,0.159090909,Centre,0
EX03,adult,373,12.309,0.159090909,Centre,0
EX03,adult,374,12.342,0.136363636,Centre,0
EX03,adult,375,12.375,0.113636364,Centre,0
EX03,adult,376,12.408,0.090909091,Centre,0
EX03,adult,377,12.441,0.068181818,Centre,0
EX03,adult,378,12.474,0.045454545,Centre,0
EX03,adult,379,12.507,0,Centre,0
EX03,adult,380,12.54,0,Centre,0
EX03,adult,381,12.573,0,Centre,0
EX03,adult,382,12.606,0,Centre,0
EX03,adult,383,12.639,0,Centre,0
EX03,adult,384,12.672,0,Blink,0
EX03,adult,385,12.705,0,Blink,0
EX03,adult,386,12.738,0,Blink,0
EX03,adult,387,12.771,0,Blink,0
EX03,adult,388,12.804,0,Blink,0
EX03,adult,389,12.837,0,Blink,0
EX03,adult,390,12.87,0,Blink,0
EX03,adult,391,12.903,0,Centre,0
EX03,adult,392,12.936,0,Centre,0
EX03,adult,393,12.969,0,Centre,0
EX03,adult,394,13.002,0,Centre,0
EX03,adult,395,13.035,0,Centre,0
EX03,adult,396,13.068,0,Centre,0
EX03,adult,397,13.101,0,Centre,0
EX03,adult,398,13.134,0,Centre,0
EX03,adult,399,13.167,0,Centre,0
EX03,adult,400,13.2,0,Centre,0
EX03,adult,401,13.233,0,Centre,0
EX03,adult,402,13.266,0,Centre,0
EX03,adult,403,13.299,0,Centre,0
EX03,adult,404,13.332,0,Centre,0
EX03,adult,405,13.365,0,Centre,0
EX03,adult,406,13.398,0,Centre,0
EX03,adult,407,13.431,0,Centre,0
EX03,adult,408,13.464,0,Centre,0
EX03,adult,409,13.497,0,Centre,0
EX03,adult,410,13.53,0,Centre,0
EX03,adult,411,13.563,0,Centre,0
EX03,adult,412,13.596,0,Centre,0
EX03,adult,413,13.629,0,Centre,0
EX03,adult,414,13.662,0,Centre,0
EX03,adult,415,13.695,0,Centre,0
EX03,adult,416,13.728,0,Centre,0
EX03,adult,417,13.761,0,Centre,0
EX03,adult,418,13.794,0,Centre,0
EX03,adult,419,13.827,0,Centre,0
EX03,adult,420,13.86,0,Centre,0
EX03,adult,421,13.893,0,Centre,0
EX03,adult,422,13.926,0,Centre,0
EX03,adult,423,13.959,0,Centre,0
EX03,adult,424,13.992,0,Centre,0
EX03,adult,425,14.025,0,Centre,0
EX03,adult,426,14.058,0,Centre,0
EX03,adult,427,14.091,0,Centre,0
EX03,adult,428,14.124,0,Centre,0
EX03,adult,429,14.157,0,Centre,0
EX03,adult,430,14.19,0,Centre,0
EX03,adult,431,14.223,0,Centre,0
EX03,adult,432,14.256,0,NA,0
